@relation InstanceResultListener

@attribute Key_Dataset {pacman-weka.filters.unsupervised.attribute.Remove-R32}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.bayes.NaiveBayes,weka.classifiers.rules.PART,weka.classifiers.rules.OneR,weka.classifiers.lazy.IBk,weka.classifiers.trees.RandomForest}
@attribute Key_Scheme_options {'-C 0.25 -M 2','-U -M 2','','-B 6','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1'}
@attribute Key_Scheme_version_ID {-217733168393644444,5995231201785697655,8121455039782598361,-3459427003147861443,-3080186098777067172,1116839470751428698}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 95\nSize of the tree: 189\n','Number of leaves: 97\nSize of the tree: 193\n','Number of leaves: 83\nSize of the tree: 165\n','Number of leaves: 89\nSize of the tree: 177\n','Number of leaves: 88\nSize of the tree: 175\n','Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 96\nSize of the tree: 191\n','Number of leaves: 94\nSize of the tree: 187\n','Number of leaves: 98\nSize of the tree: 195\n','Number of leaves: 99\nSize of the tree: 197\n','Number of leaves: 92\nSize of the tree: 183\n','Number of leaves: 79\nSize of the tree: 157\n','Number of leaves: 87\nSize of the tree: 173\n','Number of leaves: 93\nSize of the tree: 185\n','Number of leaves: 91\nSize of the tree: 181\n','Number of leaves: 81\nSize of the tree: 161\n','Number of leaves: 80\nSize of the tree: 159\n','Number of leaves: 85\nSize of the tree: 169\n','Number of leaves: 84\nSize of the tree: 167\n','Number of leaves: 100\nSize of the tree: 199\n','Number of leaves: 82\nSize of the tree: 163\n','Number of leaves: 86\nSize of the tree: 171\n','Number of leaves: 204\nSize of the tree: 407\n','Number of leaves: 201\nSize of the tree: 401\n','Number of leaves: 199\nSize of the tree: 397\n','Number of leaves: 197\nSize of the tree: 393\n','Number of leaves: 194\nSize of the tree: 387\n','Number of leaves: 207\nSize of the tree: 413\n','Number of leaves: 218\nSize of the tree: 435\n','Number of leaves: 206\nSize of the tree: 411\n','Number of leaves: 173\nSize of the tree: 345\n','Number of leaves: 226\nSize of the tree: 451\n','Number of leaves: 208\nSize of the tree: 415\n','Number of leaves: 209\nSize of the tree: 417\n','Number of leaves: 196\nSize of the tree: 391\n','Number of leaves: 192\nSize of the tree: 383\n','Number of leaves: 210\nSize of the tree: 419\n','Number of leaves: 172\nSize of the tree: 343\n','Number of leaves: 205\nSize of the tree: 409\n','Number of leaves: 188\nSize of the tree: 375\n','Number of leaves: 221\nSize of the tree: 441\n','Number of leaves: 212\nSize of the tree: 423\n','Number of leaves: 211\nSize of the tree: 421\n','Number of leaves: 202\nSize of the tree: 403\n','Number of leaves: 213\nSize of the tree: 425\n','Number of leaves: 215\nSize of the tree: 429\n','Number of leaves: 200\nSize of the tree: 399\n','Number of leaves: 190\nSize of the tree: 379\n','Number of leaves: 198\nSize of the tree: 395\n','Number of leaves: 216\nSize of the tree: 431\n','Number of leaves: 185\nSize of the tree: 369\n','Number of leaves: 195\nSize of the tree: 389\n','Number of leaves: 214\nSize of the tree: 427\n','Number of leaves: 187\nSize of the tree: 373\n','Number of leaves: 203\nSize of the tree: 405\n','Number of leaves: 220\nSize of the tree: 439\n','Number of leaves: 225\nSize of the tree: 449\n','Number of leaves: 191\nSize of the tree: 381\n','Number of leaves: 223\nSize of the tree: 445\n','Number of leaves: 183\nSize of the tree: 365\n','Number of leaves: 105\nSize of the tree: 209\n','Number of leaves: 122\nSize of the tree: 243\n','Number of leaves: 109\nSize of the tree: 217\n','Number of leaves: 107\nSize of the tree: 213\n','Number of leaves: 111\nSize of the tree: 221\n','Number of leaves: 108\nSize of the tree: 215\n','Number of leaves: 101\nSize of the tree: 201\n','Number of leaves: 106\nSize of the tree: 211\n','Number of leaves: 116\nSize of the tree: 231\n','Number of leaves: 103\nSize of the tree: 205\n','Number of leaves: 114\nSize of the tree: 227\n','Number of leaves: 112\nSize of the tree: 223\n','Number of leaves: 117\nSize of the tree: 233\n','Number of leaves: 113\nSize of the tree: 225\n','Number of leaves: 110\nSize of the tree: 219\n','Number of leaves: 104\nSize of the tree: 207\n','Number of leaves: 118\nSize of the tree: 235\n','Number of leaves: 132\nSize of the tree: 263\n','Number of leaves: 121\nSize of the tree: 241\n','Number of leaves: 115\nSize of the tree: 229\n','Number of leaves: 251\nSize of the tree: 501\n','Number of leaves: 257\nSize of the tree: 513\n','Number of leaves: 274\nSize of the tree: 547\n','Number of leaves: 247\nSize of the tree: 493\n','Number of leaves: 261\nSize of the tree: 521\n','Number of leaves: 252\nSize of the tree: 503\n','Number of leaves: 271\nSize of the tree: 541\n','Number of leaves: 266\nSize of the tree: 531\n','Number of leaves: 248\nSize of the tree: 495\n','Number of leaves: 253\nSize of the tree: 505\n','Number of leaves: 258\nSize of the tree: 515\n','Number of leaves: 281\nSize of the tree: 561\n','Number of leaves: 265\nSize of the tree: 529\n','Number of leaves: 250\nSize of the tree: 499\n','Number of leaves: 264\nSize of the tree: 527\n','Number of leaves: 246\nSize of the tree: 491\n','Number of leaves: 269\nSize of the tree: 537\n','Number of leaves: 259\nSize of the tree: 517\n','Number of leaves: 245\nSize of the tree: 489\n','Number of leaves: 262\nSize of the tree: 523\n','Number of leaves: 263\nSize of the tree: 525\n','Number of leaves: 270\nSize of the tree: 539\n','Number of leaves: 278\nSize of the tree: 555\n','Number of leaves: 283\nSize of the tree: 565\n','Number of leaves: 254\nSize of the tree: 507\n','Number of leaves: 268\nSize of the tree: 535\n','Number of leaves: 249\nSize of the tree: 497\n','Number of leaves: 255\nSize of the tree: 509\n','Number of leaves: 256\nSize of the tree: 511\n','Number of leaves: 267\nSize of the tree: 533\n','Number of leaves: 243\nSize of the tree: 485\n','Number of leaves: 275\nSize of the tree: 549\n','Number of leaves: 244\nSize of the tree: 487\n','Number of leaves: 260\nSize of the tree: 519\n','Number of leaves: 273\nSize of the tree: 545\n','Number of leaves: 272\nSize of the tree: 543\n','Number of leaves: 239\nSize of the tree: 477\n','Number of rules: 73\n','Number of rules: 67\n','Number of rules: 68\n','Number of rules: 72\n','Number of rules: 77\n','Number of rules: 79\n','Number of rules: 81\n','Number of rules: 71\n','Number of rules: 65\n','Number of rules: 78\n','Number of rules: 66\n','Number of rules: 69\n','Number of rules: 75\n','Number of rules: 83\n','Number of rules: 76\n','Number of rules: 74\n','Number of rules: 70\n','Number of rules: 82\n','Number of rules: 165\n','Number of rules: 186\n','Number of rules: 169\n','Number of rules: 174\n','Number of rules: 167\n','Number of rules: 178\n','Number of rules: 176\n','Number of rules: 149\n','Number of rules: 168\n','Number of rules: 164\n','Number of rules: 170\n','Number of rules: 151\n','Number of rules: 163\n','Number of rules: 187\n','Number of rules: 172\n','Number of rules: 171\n','Number of rules: 158\n','Number of rules: 166\n','Number of rules: 161\n','Number of rules: 184\n','Number of rules: 160\n','Number of rules: 162\n','Number of rules: 181\n','Number of rules: 192\n','Number of rules: 175\n','Number of rules: 182\n','Number of rules: 156\n','Number of rules: 177\n','Number of rules: 159\n','Number of rules: 179\n','Number of rules: 157\n','Number of rules: 152\n','Number of rules: 173\n','Number of rules: 180\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data
pacman-weka.filters.unsupervised.attribute.Remove-R32,1,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220321.2252,793,88,71,17,0,80.681818,19.318182,0,0.745318,0.08836,0.23453,28.975764,60.127964,188.964228,113.968084,74.996144,2.147321,1.295092,0.852229,144.393319,1.640833,76.413044,0.789474,15,0.115942,8,0.884058,61,0.210526,4,0.652174,0.789474,0.714286,0.630723,0.94241,0.845596,0.806818,0.063979,0.936021,0.193182,0.818496,0.806818,0.808067,0.748846,0.928215,0.842015,0.833242,0.806818,0,0.007,0,0,0,0,232249,229632,28707,90.909091,27.954545,?,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,1,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220321.2252,793,88,66,22,0,75,25,0,0.672087,0.130695,0.289414,42.858721,74.198853,188.964228,160.384579,28.579649,2.147321,1.822552,0.324769,124.371264,1.41331,65.817359,0.578947,11,0.072464,5,0.927536,64,0.421053,8,0.6875,0.578947,0.628571,0.540307,0.832571,0.642211,0.75,0.081985,0.918015,0.25,0.747907,0.75,0.746657,0.66553,0.880811,0.71304,0.787732,0.75,0.001,0.006,0,0.015625,0,15.625,232257,229632,28707,87.5,31.136364,?,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,1,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220321.2252,793,88,72,16,0,81.818182,18.181818,0,0.760463,0.100458,0.259037,32.839894,66.177411,191.40365,136.328205,55.075445,2.175041,1.549184,0.625857,141.280476,1.60546,73.812843,0.789474,15,0.072464,5,0.927536,64,0.210526,4,0.75,0.789474,0.769231,0.703975,0.893211,0.778376,0.818182,0.062578,0.937422,0.181818,0.828598,0.818182,0.813811,0.76374,0.905458,0.772403,0.830513,0.818182,0,0.006,0,0,0,0,232257,229632,28707,88.636364,27.727273,?,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,1,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220321.2252,793,88,65,23,0,73.863636,26.136364,0,0.657935,0.10348,0.251164,33.827809,64.165897,191.40365,112.838502,78.565149,2.175041,1.282256,0.892786,138.890167,1.578297,72.564012,0.684211,13,0.101449,7,0.898551,62,0.315789,6,0.65,0.684211,0.666667,0.572167,0.867277,0.756728,0.738636,0.086043,0.913957,0.261364,0.740297,0.738636,0.738334,0.654635,0.923104,0.817916,0.774717,0.738636,0,0.006,0,0.015625,0,15.625,232249,229632,28707,92.045455,29.545455,?,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,1,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220321.2252,793,88,72,16,0,81.818182,18.181818,0,0.763322,0.088063,0.239334,28.788134,61.143744,191.40365,104.979551,86.4241,2.175041,1.192949,0.982092,148.067467,1.682585,77.358748,0.947368,18,0.057971,4,0.942029,65,0.052632,1,0.818182,0.947368,0.878049,0.845111,0.958429,0.87253,0.818182,0.055565,0.944435,0.181818,0.824271,0.818182,0.81558,0.762789,0.932778,0.833652,0.817314,0.818182,0,0.006,0,0,0,0,232249,229632,28707,92.045455,27.045455,?,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,1,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220321.2252,793,88,67,21,0,76.136364,23.863636,0,0.687098,0.100453,0.256108,32.882973,65.529296,190.717213,112.082646,78.634566,2.167241,1.273666,0.893575,139.718369,1.587709,73.259443,0.789474,15,0.043478,3,0.956522,66,0.210526,4,0.833333,0.789474,0.810811,0.760943,0.952326,0.844735,0.761364,0.078759,0.921241,0.238636,0.762521,0.761364,0.761404,0.683746,0.923637,0.802939,0.791519,0.761364,0,0.006,0,0.015625,0,15.625,232249,229632,28707,92.045455,28.409091,?,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,1,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220321.2252,793,88,66,22,0,75,25,0,0.673139,0.114062,0.277826,37.347124,71.105489,190.62362,153.124098,37.499522,2.166177,1.740047,0.426131,133.787927,1.520317,70.184339,0.842105,16,0.057971,4,0.942029,65,0.157895,3,0.8,0.842105,0.820513,0.769879,0.954233,0.865874,0.75,0.078568,0.921432,0.25,0.754109,0.75,0.749683,0.672073,0.892081,0.745311,0.777408,0.75,0,0.007,0,0,0,0,232257,229632,28707,87.5,28.409091,?,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,2,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220321.2252,792,89,72,17,0,80.898876,19.101124,0,0.749337,0.09335,0.239547,30.531115,61.231259,193.280535,107.661051,85.619484,2.171691,1.209675,0.962017,146.179563,1.642467,75.630773,0.842105,16,0.057143,4,0.942857,66,0.157895,3,0.8,0.842105,0.820513,0.770611,0.954887,0.880186,0.808989,0.065034,0.934966,0.191011,0.812558,0.808989,0.807448,0.747576,0.932147,0.836008,0.833547,0.808989,0,0.007,0,0,0,0,231980,229347,28992,92.134831,28.314607,?,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,2,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220321.2252,793,88,69,19,0,78.409091,21.590909,0,0.716129,0.103482,0.263858,33.934587,67.646996,188.964228,147.374723,41.589505,2.147321,1.674713,0.472608,137.61293,1.563783,72.824857,0.736842,14,0.072464,5,0.927536,64,0.263158,5,0.736842,0.736842,0.736842,0.664378,0.867277,0.742423,0.784091,0.068193,0.931807,0.215909,0.784091,0.784091,0.784091,0.715898,0.901068,0.768837,0.808907,0.784091,0,0.006,0,0,0,0,232249,229632,28707,87.5,27.727273,?,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,2,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220321.2252,793,88,62,26,0,70.454545,29.545455,0,0.612729,0.130701,0.290282,42.860593,74.421286,188.964228,152.166922,36.797306,2.147321,1.72917,0.418151,124.903938,1.419363,66.09925,0.789474,15,0.144928,10,0.855072,59,0.210526,4,0.6,0.789474,0.681818,0.588051,0.896262,0.779124,0.704545,0.089931,0.910069,0.295455,0.712435,0.704545,0.704313,0.616173,0.885254,0.715005,0.736147,0.704545,0,0.006,0,0,0,0,232249,229632,28707,88.636364,30.681818,?,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,2,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220321.2252,793,88,66,22,0,75,25,0,0.672364,0.111798,0.270717,36.661649,69.405338,188.964228,117.589754,71.374474,2.147321,1.336247,0.811074,133.413559,1.516063,70.602548,0.736842,14,0.057971,4,0.942029,65,0.263158,5,0.777778,0.736842,0.756757,0.692474,0.941648,0.812119,0.75,0.082746,0.917254,0.25,0.751059,0.75,0.749249,0.665925,0.913596,0.769558,0.777129,0.75,0,0.006,0,0,0,0,232257,229632,28707,92.045455,29.090909,?,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,2,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220321.2252,793,88,68,20,0,77.272727,22.727273,0,0.699966,0.108016,0.258095,35.421672,66.169463,188.964228,131.86053,57.103698,2.147321,1.498415,0.648906,135.301507,1.537517,71.601651,0.684211,13,0.115942,8,0.884058,61,0.315789,6,0.619048,0.684211,0.65,0.548539,0.839436,0.610458,0.772727,0.076763,0.923237,0.227273,0.782556,0.772727,0.773242,0.702025,0.910369,0.788863,0.805415,0.772727,0,0.007,0,0,0,0,232249,229632,28707,89.772727,29.772727,?,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,2,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220321.2252,793,88,68,20,0,77.272727,22.727273,0,0.700629,0.10801,0.263876,35.36538,67.535218,190.62362,132.272904,58.350715,2.166177,1.503101,0.663076,135.749752,1.542611,71.2135,0.789474,15,0.101449,7,0.898551,62,0.210526,4,0.681818,0.789474,0.731707,0.653765,0.888253,0.729856,0.772727,0.075095,0.924905,0.227273,0.778524,0.772727,0.768282,0.701759,0.908712,0.769568,0.789619,0.772727,0,0.006,0,0.015625,0,15.625,232257,229632,28707,89.772727,29.090909,?,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,2,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220321.2252,793,88,66,22,0,75,25,0,0.670692,0.111041,0.27233,36.357998,69.698738,190.62362,161.004083,29.619536,2.166177,1.829592,0.336586,132.649087,1.507376,69.58691,0.789474,15,0.072464,5,0.927536,64,0.210526,4,0.75,0.789474,0.769231,0.703975,0.94775,0.868207,0.75,0.082068,0.917932,0.25,0.746443,0.75,0.74625,0.668711,0.888939,0.760439,0.765513,0.75,0,0.006,0,0,0,0,232249,229632,28707,86.363636,28.636364,?,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,2,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220321.2252,793,88,67,21,0,76.136364,23.863636,0,0.690452,0.110658,0.26726,36.174535,68.27805,191.40365,133.687487,57.716163,2.175041,1.519176,0.655865,135.540782,1.540236,70.814105,0.684211,13,0.057971,4,0.942029,65,0.315789,6,0.764706,0.684211,0.722222,0.652662,0.898551,0.761905,0.761364,0.068366,0.931634,0.238636,0.776935,0.761364,0.765495,0.69642,0.913252,0.78342,0.790194,0.761364,0,0.007,0,0.015625,0,15.625,232273,229632,28707,89.772727,29.090909,?,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,2,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220321.2252,793,88,71,17,0,80.681818,19.318182,0,0.746955,0.114062,0.265799,37.287068,67.904993,191.40365,135.441616,55.962034,2.175041,1.539109,0.635932,133.895744,1.521543,69.954645,0.789474,15,0.043478,3,0.956522,66,0.210526,4,0.833333,0.789474,0.810811,0.760943,0.887109,0.743796,0.806818,0.062609,0.937391,0.193182,0.81051,0.806818,0.80195,0.74746,0.90659,0.771383,0.811146,0.806818,0,0.007,0,0,0,0,232249,229632,28707,89.772727,30.681818,?,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,2,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220321.2252,793,88,62,26,0,70.454545,29.545455,0,0.615785,0.118602,0.283222,38.771368,72.355976,191.40365,165.58535,25.818301,2.175041,1.881652,0.29339,131.482618,1.494121,68.693893,0.684211,13,0.144928,10,0.855072,59,0.315789,6,0.565217,0.684211,0.619048,0.505007,0.860793,0.715503,0.704545,0.091853,0.908147,0.295455,0.71157,0.704545,0.705356,0.613547,0.884364,0.749643,0.73501,0.704545,0,0.006,0,0.015625,0,15.625,232249,229632,28707,86.363636,29.090909,?,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,3,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220321.2252,792,89,60,29,0,67.41573,32.58427,0,0.575424,0.142683,0.317411,46.677168,81.156128,193.186942,221.978236,-28.791294,2.17064,2.494137,-0.323498,119.967384,1.347948,62.099117,0.684211,13,0.171429,12,0.828571,58,0.315789,6,0.52,0.684211,0.590909,0.467518,0.847744,0.593508,0.674157,0.102082,0.897918,0.325843,0.683516,0.674157,0.664981,0.574583,0.853658,0.656346,0.711291,0.674157,0,0.006,0,0,0,0,231988,229347,28992,80.898876,29.88764,?,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,3,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220321.2252,793,88,59,29,0,67.045455,32.954545,0,0.566502,0.142795,0.312034,46.826528,79.998018,188.964228,195.109094,-6.144866,2.147321,2.217149,-0.069828,116.092101,1.319228,61.43602,0.789474,15,0.144928,10,0.855072,59,0.210526,4,0.6,0.789474,0.681818,0.588051,0.896262,0.705905,0.670455,0.112437,0.887563,0.329545,0.676724,0.670455,0.661738,0.560554,0.846752,0.663197,0.719655,0.670455,0,0.006,0,0.015625,0,15.625,232249,229632,28707,84.090909,30.909091,?,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,3,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220321.2252,793,88,74,14,0,84.090909,15.909091,0,0.791504,0.095161,0.232683,31.206006,59.65428,188.964228,89.744801,99.219427,2.147321,1.019827,1.127493,142.925933,1.624158,75.636502,0.894737,17,0.057971,4,0.942029,65,0.105263,2,0.809524,0.894737,0.85,0.807715,0.954233,0.841495,0.840909,0.049573,0.950427,0.159091,0.842701,0.840909,0.839607,0.790271,0.942368,0.848855,0.84688,0.840909,0,0.006,0,0,0,0,232257,229632,28707,94.318182,29.772727,?,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,3,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220321.2252,793,88,67,21,0,76.136364,23.863636,0,0.686088,0.095919,0.235634,31.454489,60.410854,188.964228,91.403739,97.56049,2.147321,1.038679,1.108642,141.077653,1.603155,74.658391,0.842105,16,0.115942,8,0.884058,61,0.157895,3,0.666667,0.842105,0.744186,0.670873,0.925629,0.848393,0.761364,0.074237,0.925763,0.238636,0.765152,0.761364,0.756415,0.68832,0.940236,0.846502,0.779569,0.761364,0,0.007,0,0.015625,0,15.625,232249,229632,28707,94.318182,29.772727,?,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,3,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220321.2252,793,88,65,23,0,73.863636,26.136364,0,0.658742,0.118603,0.28144,38.883968,72.134974,189.057821,155.294082,33.76374,2.148384,1.764705,0.383679,129.416416,1.470641,68.453352,0.736842,14,0.043478,3,0.956522,66,0.263158,5,0.823529,0.736842,0.777778,0.722618,0.937452,0.835305,0.738636,0.078212,0.921788,0.261364,0.749284,0.738636,0.740151,0.661641,0.8941,0.74882,0.756218,0.738636,0,0.006,0,0,0,0,232249,229632,28707,87.5,28.863636,?,?,?,?,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,3,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220321.2252,793,88,69,19,0,78.409091,21.590909,0,0.716177,0.100449,0.257088,32.83703,65.679514,191.40365,120.300908,71.102742,2.175041,1.367056,0.807986,140.260592,1.59387,73.279999,0.578947,11,0.043478,3,0.956522,66,0.421053,8,0.785714,0.578947,0.666667,0.60236,0.867277,0.725757,0.784091,0.074022,0.925978,0.215909,0.789876,0.784091,0.779837,0.716734,0.919666,0.792081,0.808163,0.784091,0,0.006,0,0.015625,0,15.625,232273,229632,28707,90.909091,28.181818,?,?,?,?,?
