@relation pacman-weka.filters.unsupervised.attribute.Remove-R32-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-Clast-Llast

@attribute pos_x numeric
@attribute pos_y numeric
@attribute ghost1_alive {0,1}
@attribute ghost2_alive {0,1}
@attribute ghost3_alive {0,1}
@attribute ghost4_alive {0,1}
@attribute ghost1_pos_x numeric
@attribute ghost1_pos_y numeric
@attribute ghost2_pos_x numeric
@attribute ghost2_pos_y numeric
@attribute ghost3_pos_x numeric
@attribute ghost3_pos_y numeric
@attribute ghost4_pos_x numeric
@attribute ghost4_pos_y numeric
@attribute distance_to_ghost1 numeric
@attribute distance_to_ghost2 numeric
@attribute distance_to_ghost3 numeric
@attribute distance_to_ghost4 numeric
@attribute relative_distance_ghost1_x numeric
@attribute relative_distance_ghost1_y numeric
@attribute relative_distance_ghost2_x numeric
@attribute relative_distance_ghost2_y numeric
@attribute relative_distance_ghost3_x numeric
@attribute relative_distance_ghost3_y numeric
@attribute relative_distance_ghost4_x numeric
@attribute relative_distance_ghost4_y numeric
@attribute legal_north {0,1}
@attribute legal_south {0,1}
@attribute legal_east {0,1}
@attribute legal_west {0,1}
@attribute score numeric
@attribute chosen_move {1,2,3,4,5}

@data
10,8,0,0,0,1,1,1,3,1,5,1,18,8,-1,-1,-1,11,9,7,7,7,5,7,-8,0,1,1,0,1,577,3
10,9,0,0,0,1,1,1,3,1,5,1,18,9,-1,-1,-1,9,9,8,7,8,5,8,-8,0,1,1,1,1,576,1
11,9,0,0,0,1,1,1,3,1,5,1,17,9,-1,-1,-1,7,10,8,8,8,6,8,-6,0,1,0,1,1,575,3
12,9,0,0,0,1,1,1,3,1,5,1,16,9,-1,-1,-1,5,11,8,9,8,7,8,-4,0,0,1,1,1,574,3
13,9,0,0,0,1,1,1,3,1,5,1,16,8,-1,-1,-1,5,12,8,10,8,8,8,-3,1,0,1,1,1,573,3
13,8,0,0,0,1,1,1,3,1,5,1,16,7,-1,-1,-1,5,12,7,10,7,8,7,-3,1,1,1,1,1,572,2
13,7,0,0,0,1,1,1,3,1,5,1,16,7,-1,-1,-1,4,12,6,10,6,8,6,-3,0,1,0,1,1,571,2
14,7,0,0,0,1,1,1,3,1,5,1,17,7,-1,-1,-1,4,13,6,11,6,9,6,-3,0,1,1,1,1,570,3
1,10,1,1,1,1,5,5,6,10,8,11,14,6,10,8,9,18,-4,5,-5,0,-7,-1,-13,4,1,1,0,0,0,2
1,11,1,1,1,1,5,5,6,10,7,11,14,7,11,7,7,18,-4,6,-5,1,-6,0,-13,4,0,1,1,0,-1,1
2,11,1,1,1,1,4,5,6,10,7,11,13,7,11,6,6,16,-2,6,-4,1,-5,0,-11,4,0,0,1,1,-2,3
3,11,1,1,1,1,4,4,6,9,8,11,14,7,13,6,6,16,-1,7,-3,2,-5,0,-11,4,0,0,1,1,-3,3
4,11,1,1,1,1,4,4,6,10,8,11,14,6,14,4,5,16,0,7,-2,1,-4,0,-10,5,0,0,1,1,-4,3
5,11,1,1,1,1,5,4,6,10,8,11,14,5,14,3,4,16,0,7,-1,1,-3,0,-9,6,0,1,1,1,-5,3
5,10,1,1,1,1,6,4,6,9,7,11,15,5,12,3,4,16,-1,6,-1,1,-2,-1,-10,5,1,1,1,0,-6,2
5,9,1,1,1,1,6,3,6,8,6,11,14,5,12,3,4,14,-1,6,-1,1,-1,-2,-9,4,1,1,1,1,-7,2
5,8,1,0,1,1,6,4,3,1,7,11,15,5,10,-1,6,14,-1,4,2,7,-2,-3,-10,3,1,1,1,1,-8,2
5,9,1,0,1,1,6,5,3,1,8,11,16,5,10,-1,6,16,-1,4,2,8,-3,-2,-11,4,1,1,1,1,191,1
5,10,1,0,1,1,5,5,3,1,9,11,16,5,12,-1,6,17,0,5,2,9,-4,-1,-11,5,1,1,1,0,190,1
5,11,1,0,1,1,4,5,3,1,8,11,16,4,14,-1,4,19,1,6,2,10,-3,0,-11,7,0,1,1,1,189,1
6,11,1,0,1,1,3,5,3,1,9,11,16,5,14,-1,4,17,3,6,3,10,-3,0,-10,6,0,1,1,1,188,3
7,11,1,0,1,1,2,5,3,1,10,11,16,4,14,-1,4,17,5,6,4,10,-3,0,-9,7,0,0,1,1,187,3
8,11,1,0,1,1,2,4,3,1,9,11,16,5,16,-1,2,15,6,7,5,10,-1,0,-8,6,0,0,1,1,186,3
9,11,1,0,0,1,2,4,3,1,5,1,16,5,17,-1,-1,14,7,7,6,10,4,10,-7,6,0,0,1,1,185,3
10,11,1,0,0,1,2,3,3,1,5,1,16,5,17,-1,-1,13,8,8,7,10,5,10,-6,6,0,1,1,1,384,3
10,10,1,0,0,1,3,3,3,1,5,1,15,5,15,-1,-1,11,7,7,7,9,5,9,-5,5,1,1,1,0,383,2
10,9,1,0,0,1,2,3,3,1,5,1,14,5,15,-1,-1,9,8,6,7,8,5,8,-4,4,1,1,1,1,382,2
10,8,1,0,0,1,3,3,3,1,5,1,15,5,13,-1,-1,9,7,5,7,7,5,7,-5,3,1,1,0,1,381,2
10,7,1,0,0,1,3,3,3,1,5,1,15,4,12,-1,-1,9,7,4,7,6,5,6,-5,3,1,1,0,1,380,2
10,6,1,0,0,1,3,4,3,1,5,1,14,4,10,-1,-1,7,7,2,7,5,5,5,-4,2,1,1,0,1,379,2
10,5,1,0,0,1,3,5,3,1,5,1,13,4,8,-1,-1,5,7,0,7,4,5,4,-3,1,1,1,1,1,478,2
11,5,1,0,0,1,4,5,3,1,5,1,13,3,8,-1,-1,5,7,0,8,4,6,4,-2,2,0,1,1,1,477,3
12,5,1,0,0,1,4,4,3,1,5,1,13,3,10,-1,-1,4,8,1,9,4,7,4,-1,2,0,0,1,1,476,3
13,5,1,0,0,1,5,4,3,1,5,1,13,3,10,-1,-1,3,8,1,10,4,8,4,0,2,0,1,1,1,475,3
13,4,1,0,0,0,4,4,3,1,5,1,7,1,12,-1,-1,-1,9,0,10,3,8,3,6,3,1,1,1,0,474,2
13,5,1,0,0,0,4,5,3,1,5,1,7,1,10,-1,-1,-1,9,0,10,4,8,4,6,4,0,1,1,1,673,1
12,5,1,0,0,0,3,5,3,1,5,1,7,1,10,-1,-1,-1,9,0,9,4,7,4,5,4,0,0,1,1,672,4
11,5,1,0,0,0,4,5,3,1,5,1,7,1,8,-1,-1,-1,7,0,8,4,6,4,4,4,0,1,1,1,671,4
10,5,1,0,0,0,5,5,3,1,5,1,7,1,6,-1,-1,-1,5,0,7,4,5,4,3,4,1,1,1,1,670,4
9,5,1,0,0,0,4,5,3,1,5,1,7,1,6,-1,-1,-1,5,0,6,4,4,4,2,4,1,1,1,1,669,4
8,5,1,0,0,0,3,5,3,1,5,1,7,1,6,-1,-1,-1,5,0,5,4,3,4,1,4,1,1,1,1,668,4
7,5,1,0,0,0,3,5,3,1,5,1,7,1,5,-1,-1,-1,4,0,4,4,2,4,0,4,0,1,1,1,667,4
6,5,1,0,0,0,4,5,3,1,5,1,7,1,3,-1,-1,-1,2,0,3,4,1,4,-1,4,0,1,1,1,666,4
1,10,1,1,1,1,6,4,6,9,9,11,14,6,12,7,10,18,-5,6,-5,1,-8,-1,-13,4,1,1,0,0,0,2
1,9,1,1,1,1,6,5,5,9,10,11,14,5,10,5,12,18,-5,4,-4,0,-9,-2,-13,4,1,1,1,0,-1,2
2,9,1,1,1,1,6,5,5,10,10,10,14,4,11,5,10,18,-4,4,-3,-1,-8,-1,-12,5,0,1,1,1,-2,3
3,9,1,1,1,1,7,5,5,9,10,9,14,4,11,3,8,17,-4,4,-2,0,-7,0,-11,5,0,1,1,1,-3,3
4,9,1,1,1,1,7,4,5,8,9,9,14,5,11,3,6,15,-3,5,-1,1,-5,0,-10,4,0,1,1,1,-4,3
4,8,1,1,1,1,7,5,5,8,8,9,13,5,9,2,6,13,-3,3,-1,0,-4,-1,-9,3,1,1,1,1,-5,2
5,8,1,0,1,1,7,4,3,1,9,9,13,5,9,-1,6,12,-2,4,2,7,-4,-1,-8,3,1,1,1,1,-6,3
5,9,1,0,1,1,8,4,3,1,9,9,13,5,9,-1,5,13,-3,5,2,8,-4,0,-8,4,1,1,1,1,193,1
6,9,1,0,1,1,8,4,3,1,9,9,14,5,8,-1,4,13,-2,5,3,8,-3,0,-8,4,1,1,1,1,192,3
7,9,1,0,1,1,7,4,3,1,9,8,14,6,8,-1,4,11,0,5,4,8,-2,1,-7,3,0,1,1,1,191,3
7,8,1,0,1,1,7,3,3,1,10,8,14,6,8,-1,4,12,0,5,4,7,-3,0,-7,2,1,1,1,1,190,2
8,8,1,0,1,1,7,4,3,1,10,9,14,7,6,-1,4,10,1,4,5,7,-2,-1,-6,1,1,1,1,1,189,3
8,9,1,0,1,1,6,4,3,1,11,9,14,7,8,-1,4,9,2,5,5,8,-3,0,-6,2,0,1,1,1,188,1
9,9,1,0,1,1,7,4,3,1,11,9,14,7,8,-1,3,8,2,5,6,8,-2,0,-5,2,0,1,1,1,187,3
10,9,1,0,0,1,7,4,3,1,5,1,14,7,9,-1,-1,7,3,5,7,8,5,8,-4,2,1,1,1,1,186,3
11,9,1,0,0,1,8,4,3,1,5,1,14,6,9,-1,-1,7,3,5,8,8,6,8,-3,3,1,0,1,1,385,3
12,9,1,0,0,1,7,4,3,1,5,1,14,7,11,-1,-1,5,5,5,9,8,7,8,-2,2,0,1,1,1,384,3
12,8,1,0,0,1,6,4,3,1,5,1,13,7,13,-1,-1,3,6,4,9,7,7,7,-1,1,1,1,1,0,383,2
12,7,1,0,0,1,6,4,3,1,5,1,14,7,14,-1,-1,3,6,3,9,6,7,6,-2,0,1,0,1,0,382,2
13,7,1,0,0,1,7,4,3,1,5,1,14,7,12,-1,-1,2,6,3,10,6,8,6,-1,0,1,0,1,1,381,3
14,7,1,0,0,1,7,4,3,1,5,1,14,8,11,-1,-1,2,7,3,11,6,9,6,0,-1,1,1,1,1,380,3
14,8,1,0,0,1,6,4,3,1,5,1,13,8,13,-1,-1,2,8,4,11,7,9,7,1,0,1,1,1,1,379,1
13,8,1,0,0,1,7,4,3,1,5,1,12,8,13,-1,-1,2,6,4,10,7,8,7,1,0,1,1,1,1,378,4
12,8,1,0,0,0,7,5,3,1,5,1,7,1,11,-1,-1,-1,5,3,9,7,7,7,5,7,1,1,1,0,377,4
12,9,1,0,0,0,7,4,3,1,5,1,7,1,11,-1,-1,-1,5,5,9,8,7,8,5,8,0,1,1,1,576,1
11,9,1,0,0,0,6,4,3,1,5,1,7,1,11,-1,-1,-1,5,5,8,8,6,8,4,8,1,0,1,1,575,4
10,9,1,0,0,0,6,4,3,1,5,1,7,1,10,-1,-1,-1,4,5,7,8,5,8,3,8,1,1,1,1,574,4
10,8,1,0,0,0,6,5,3,1,5,1,7,1,8,-1,-1,-1,4,3,7,7,5,7,3,7,1,1,0,1,573,2
10,7,1,0,0,0,6,4,3,1,5,1,7,1,8,-1,-1,-1,4,3,7,6,5,6,3,6,1,1,0,1,572,2
10,6,1,0,0,0,7,4,3,1,5,1,7,1,6,-1,-1,-1,3,2,7,5,5,5,3,5,1,1,0,1,571,2
10,5,1,0,0,0,7,3,3,1,5,1,7,1,6,-1,-1,-1,3,2,7,4,5,4,3,4,1,1,1,1,670,2
10,4,1,0,0,0,7,3,3,1,5,1,7,1,5,-1,-1,-1,3,1,7,3,5,3,3,3,1,1,1,1,669,2
10,3,1,0,0,0,8,3,3,1,5,1,7,1,3,-1,-1,-1,2,0,7,2,5,2,3,2,1,0,1,1,668,2
9,3,1,0,0,0,8,3,3,1,5,1,7,1,2,-1,-1,-1,1,0,6,2,4,2,2,2,1,0,1,1,667,4
1,17,1,1,1,1,1,3,3,3,5,10,6,6,15,17,20,17,0,14,-2,14,-4,7,-5,11,1,1,0,0,0,2
1,16,1,1,1,1,2,3,3,3,6,10,6,6,15,16,20,16,-1,13,-2,13,-5,6,-5,10,1,1,1,0,-1,2
1,15,1,1,1,1,1,3,4,3,5,10,6,6,13,16,18,15,0,12,-3,12,-4,5,-5,9,1,1,1,0,-2,2
1,14,1,1,1,1,1,4,3,3,5,9,7,6,11,14,16,15,0,10,-2,11,-4,5,-6,8,1,1,1,0,-3,2
1,13,1,1,1,1,2,4,3,4,4,9,7,6,11,12,14,14,-1,9,-2,9,-3,4,-6,7,1,1,0,0,-4,2
1,12,1,1,1,1,2,3,3,4,5,9,8,6,11,11,14,14,-1,9,-2,8,-4,3,-7,6,1,1,1,0,-5,2
1,11,1,1,1,1,1,3,4,4,4,9,8,7,9,11,12,14,0,8,-3,7,-3,2,-7,4,1,1,0,0,-6,2
1,10,1,1,1,1,1,3,5,4,4,9,8,7,8,11,11,13,0,7,-4,6,-3,1,-7,3,1,1,0,0,-7,2
1,9,1,1,1,1,1,3,5,3,4,9,9,7,7,11,10,13,0,6,-4,6,-3,0,-8,2,1,1,0,0,-8,2
1,8,1,1,1,1,1,3,5,4,4,9,9,7,6,9,9,12,0,5,-4,4,-3,-1,-8,1,1,1,0,0,-9,2
1,7,1,1,1,1,2,3,5,5,3,9,8,7,6,7,7,10,-1,4,-4,2,-2,-2,-7,0,1,1,0,0,-10,2
1,6,1,1,1,1,2,4,5,5,3,10,9,7,4,6,7,10,-1,2,-4,1,-2,-4,-8,-1,1,1,1,0,-11,2
1,5,1,1,1,1,2,4,4,5,3,10,9,6,3,4,8,10,-1,1,-3,0,-2,-5,-8,-1,1,1,1,0,-12,2
1,4,1,1,1,1,3,4,4,5,3,10,10,6,3,5,9,12,-2,0,-3,-1,-2,-6,-9,-2,1,1,1,0,-13,2
2,4,1,1,1,1,4,4,4,5,3,9,11,6,3,4,7,12,-2,0,-2,-1,-1,-5,-9,-2,1,1,1,1,-14,3
3,4,1,1,1,1,4,3,5,5,3,9,11,5,3,4,6,12,-1,1,-2,-1,0,-5,-8,-1,1,1,1,1,-15,3
3,3,1,1,1,1,4,4,4,5,3,10,11,6,3,4,8,12,-1,-1,-1,-2,0,-7,-8,-3,1,0,1,1,-16,2
3,4,0,1,1,1,1,1,4,4,3,9,10,6,-1,2,6,10,2,3,-1,0,0,-5,-7,-2,1,1,1,1,-17,1
4,4,0,0,1,1,1,1,3,1,4,9,10,7,-1,-1,6,10,3,3,1,3,0,-5,-6,-3,1,1,1,1,182,3
4,5,0,0,1,1,1,1,3,1,5,9,11,7,-1,-1,6,10,3,4,1,4,-1,-4,-7,-2,1,1,1,1,381,1
4,6,0,0,1,1,1,1,3,1,5,10,11,8,-1,-1,6,10,3,5,1,5,-1,-4,-7,-2,1,1,1,1,380,1
4,7,0,0,1,1,1,1,3,1,4,10,11,7,-1,-1,4,10,3,6,1,6,0,-3,-7,0,1,1,1,1,379,1
4,8,0,0,1,1,1,1,3,1,4,10,10,7,-1,-1,3,10,3,7,1,7,0,-2,-6,1,1,1,1,1,378,1
4,9,0,0,1,1,1,1,3,1,3,10,10,6,-1,-1,3,10,3,8,1,8,1,-1,-6,3,1,1,1,1,377,1
4,10,0,0,1,1,1,1,3,1,3,10,10,6,-1,-1,2,11,3,9,1,9,1,0,-6,4,0,1,1,1,376,1
3,10,0,0,0,1,1,1,3,1,5,1,10,5,-1,-1,-1,13,2,9,0,9,-2,9,-7,5,0,1,1,0,375,4
3,9,0,0,0,1,1,1,3,1,5,1,10,4,-1,-1,-1,13,2,8,0,8,-2,8,-7,5,1,1,1,0,574,2
3,8,0,0,0,1,1,1,3,1,5,1,10,4,-1,-1,-1,12,2,7,0,7,-2,7,-7,4,1,1,1,0,573,2
3,7,0,0,0,1,1,1,3,1,5,1,10,5,-1,-1,-1,10,2,6,0,6,-2,6,-7,2,1,1,1,0,572,2
3,6,0,0,0,1,1,1,3,1,5,1,9,5,-1,-1,-1,8,2,5,0,5,-2,5,-6,1,1,1,1,1,571,2
4,6,0,0,0,1,1,1,3,1,5,1,9,5,-1,-1,-1,7,3,5,1,5,-1,5,-5,1,1,1,1,1,570,3
5,6,0,0,0,1,1,1,3,1,5,1,9,5,-1,-1,-1,6,4,5,2,5,0,5,-4,1,1,1,1,1,569,3
6,6,0,0,0,1,1,1,3,1,5,1,10,5,-1,-1,-1,6,5,5,3,5,1,5,-4,1,1,0,1,1,568,3
7,6,0,0,0,1,1,1,3,1,5,1,9,5,-1,-1,-1,4,6,5,4,5,2,5,-2,1,0,0,1,1,567,3
8,6,0,0,0,1,1,1,3,1,5,1,9,5,-1,-1,-1,3,7,5,5,5,3,5,-1,1,1,1,1,1,566,3
8,5,0,0,0,1,1,1,3,1,5,1,9,4,-1,-1,-1,3,7,4,5,4,3,4,-1,1,1,1,1,0,565,2
8,4,0,0,0,1,1,1,3,1,5,1,9,5,-1,-1,-1,3,7,3,5,3,3,3,-1,-1,1,1,1,0,564,2
1,17,1,1,1,1,1,4,2,4,5,10,6,6,14,15,20,17,0,13,-1,13,-4,7,-5,11,1,1,0,0,0,2
1,16,1,1,1,1,2,4,2,3,5,9,6,7,14,15,18,17,-1,12,-1,13,-4,7,-5,9,1,1,1,0,-1,2
1,15,1,1,1,1,2,5,2,4,6,9,6,8,12,13,18,17,-1,10,-1,11,-5,6,-5,7,1,1,1,0,-2,2
1,14,1,1,1,1,2,6,1,4,6,10,6,9,10,11,18,17,-1,8,0,10,-5,4,-5,5,1,1,1,0,-3,2
1,13,1,1,1,1,2,5,2,4,6,10,6,10,10,11,17,17,-1,8,-1,9,-5,3,-5,3,1,1,0,0,-4,2
1,12,1,1,1,1,2,4,2,5,6,9,5,10,10,9,15,15,-1,8,-1,7,-5,3,-4,2,1,1,1,0,-5,2
1,11,1,1,1,1,2,4,2,4,6,10,5,9,9,9,15,13,-1,7,-1,7,-5,1,-4,2,1,1,0,0,-6,2
1,10,1,1,1,1,2,3,2,3,6,9,5,9,9,9,13,12,-1,7,-1,7,-5,1,-4,1,1,1,0,0,-7,2
1,9,1,1,1,1,3,3,1,3,6,8,6,9,9,7,11,12,-2,6,0,6,-5,1,-5,0,1,1,0,0,-8,2
1,8,1,1,1,1,2,3,2,3,6,8,6,8,7,7,10,10,-1,5,-1,5,-5,0,-5,0,1,1,0,0,-9,2
1,7,1,1,1,1,1,3,1,3,6,7,6,9,5,5,8,10,0,4,0,4,-5,0,-5,-2,1,1,0,0,-10,2
1,6,1,1,1,1,1,3,2,3,6,8,6,8,4,5,8,8,0,3,-1,3,-5,-2,-5,-2,1,1,1,0,-11,2
1,5,1,1,1,1,1,3,3,3,6,8,6,9,3,5,9,10,0,2,-2,2,-5,-3,-5,-4,1,1,1,0,-12,2
1,4,0,1,1,1,1,1,4,3,6,7,6,10,-1,5,9,12,0,3,-3,1,-5,-3,-5,-6,1,1,1,0,-13,2
1,3,0,1,1,1,1,1,4,4,6,6,6,9,-1,5,9,12,0,2,-3,-1,-5,-3,-5,-6,1,0,1,0,186,2
1,4,0,1,1,1,1,1,4,4,6,7,6,8,-1,4,9,10,0,3,-3,0,-5,-3,-5,-4,1,1,1,0,185,1
2,4,0,1,1,1,1,1,4,4,5,7,5,8,-1,3,7,8,1,3,-2,0,-3,-3,-3,-4,1,1,1,1,184,3
3,4,0,1,1,1,1,1,4,5,6,7,4,8,-1,3,7,6,2,3,-1,-1,-3,-3,-1,-4,1,1,1,1,183,3
3,5,0,1,1,1,1,1,4,5,6,6,4,7,-1,2,5,4,2,4,-1,0,-3,-1,-1,-2,1,1,1,1,182,1
4,5,0,0,1,1,1,1,3,1,6,6,4,6,-1,-1,4,2,3,4,1,4,-2,-1,0,-1,1,1,1,1,181,3
4,6,0,0,1,1,1,1,3,1,6,6,3,6,-1,-1,3,2,3,5,1,5,-2,0,1,0,1,1,1,1,380,1
3,6,0,0,1,0,1,1,3,1,6,6,7,1,-1,-1,4,-1,2,5,0,5,-3,0,-4,5,1,1,1,1,379,4
4,6,0,0,1,0,1,1,3,1,6,6,7,1,-1,-1,3,-1,3,5,1,5,-2,0,-3,5,1,1,1,1,578,3
5,6,0,0,1,0,1,1,3,1,7,6,7,1,-1,-1,3,-1,4,5,2,5,-2,0,-2,5,1,1,1,1,577,3
6,6,0,0,1,0,1,1,3,1,7,6,7,1,-1,-1,2,-1,5,5,3,5,-1,0,-1,5,1,0,1,1,576,3
1,17,1,1,1,1,2,3,3,3,5,8,6,6,16,17,18,17,-1,14,-2,14,-4,9,-5,11,1,1,0,0,0,2
1,16,1,1,1,1,3,3,2,3,5,7,6,6,16,15,16,16,-2,13,-1,13,-4,9,-5,10,1,1,1,0,-1,2
1,15,1,1,1,1,4,3,2,3,5,7,5,6,16,14,15,14,-3,12,-1,12,-4,8,-4,9,1,1,1,0,-2,2
1,14,1,1,1,1,4,3,3,3,6,7,6,6,15,14,15,14,-3,11,-2,11,-5,7,-5,8,1,1,1,0,-3,2
1,13,1,1,1,1,4,3,3,4,6,6,7,6,14,12,13,14,-3,10,-2,9,-5,7,-6,7,1,1,0,0,-4,2
1,12,1,1,1,1,5,3,3,3,6,7,6,6,14,12,13,12,-4,9,-2,9,-5,5,-5,6,1,1,1,0,-5,2
1,11,1,1,1,1,6,3,2,3,6,7,5,6,14,10,12,10,-5,8,-1,8,-5,4,-4,5,1,1,0,0,-6,2
1,10,1,1,1,1,5,3,2,3,6,6,4,6,12,9,10,8,-4,7,-1,7,-5,4,-3,4,1,1,0,0,-7,2
1,9,1,1,1,1,6,3,1,3,6,7,4,6,12,7,10,7,-5,6,0,6,-5,2,-3,3,1,1,0,0,-8,2
1,8,1,1,1,1,6,3,2,3,6,8,5,6,11,7,10,7,-5,5,-1,5,-5,0,-4,2,1,1,0,0,-9,2
1,7,1,1,1,1,7,3,2,3,5,8,4,6,11,6,8,5,-6,4,-1,4,-4,-1,-3,1,1,1,0,0,-10,2
1,6,1,1,1,1,8,3,2,4,5,7,3,6,11,4,6,3,-7,3,-1,2,-4,-1,-2,0,1,1,1,0,-11,2
2,6,1,1,1,0,9,3,2,3,5,8,3,6,11,4,6,-1,-7,3,0,3,-3,-2,-1,0,0,1,1,1,-12,3
2,5,1,1,1,0,10,3,3,3,4,8,7,1,11,4,6,-1,-8,2,-1,2,-2,-3,-5,4,1,1,1,1,187,2
2,4,1,1,1,0,11,3,3,4,4,8,7,1,11,2,7,-1,-9,1,-1,0,-2,-4,-5,3,1,1,1,1,186,2
3,4,1,0,1,0,10,3,3,1,5,8,7,1,9,-1,7,-1,-7,1,0,3,-2,-4,-4,3,1,1,1,1,185,3
3,5,1,0,1,0,10,4,3,1,4,8,7,1,11,-1,5,-1,-7,1,0,4,-1,-3,-4,4,1,1,1,1,384,1
3,6,1,0,1,0,9,4,3,1,4,8,7,1,9,-1,4,-1,-6,2,0,5,-1,-2,-4,5,1,1,1,1,383,1
3,7,1,0,1,0,9,3,3,1,5,8,7,1,11,-1,4,-1,-6,4,0,6,-2,-1,-4,6,1,1,1,0,382,1
3,8,1,0,1,0,9,4,3,1,5,9,7,1,11,-1,4,-1,-6,4,0,7,-2,-1,-4,7,1,1,1,0,381,1
3,9,1,0,1,0,8,4,3,1,6,9,7,1,11,-1,4,-1,-5,5,0,8,-3,0,-4,8,1,1,1,0,380,1
4,9,1,0,1,0,8,4,3,1,6,8,7,1,10,-1,4,-1,-4,5,1,8,-2,1,-3,8,1,1,1,1,379,3
4,8,1,0,1,0,8,3,3,1,6,9,7,1,10,-1,4,-1,-4,5,1,7,-2,-1,-3,7,1,1,1,1,378,2
4,9,1,0,1,0,8,4,3,1,6,8,7,1,10,-1,4,-1,-4,5,1,8,-2,1,-3,8,1,1,1,1,377,1
4,8,1,0,1,0,9,4,3,1,5,8,7,1,10,-1,2,-1,-5,4,1,7,-1,0,-3,7,1,1,1,1,376,2
5,8,1,0,0,0,9,4,3,1,5,1,7,1,9,-1,-1,-1,-4,4,2,7,0,7,-2,7,1,1,1,1,375,3
5,7,1,0,0,0,10,4,3,1,5,1,7,1,9,-1,-1,-1,-5,3,2,6,0,6,-2,6,1,1,1,1,574,2
5,6,1,0,0,0,11,4,3,1,5,1,7,1,9,-1,-1,-1,-6,2,2,5,0,5,-2,5,1,1,1,1,573,2
6,6,1,0,0,0,11,4,3,1,5,1,7,1,8,-1,-1,-1,-5,2,3,5,1,5,-1,5,1,0,1,1,572,3
7,6,1,0,0,0,11,4,3,1,5,1,7,1,7,-1,-1,-1,-4,2,4,5,2,5,0,5,0,0,1,1,571,3
8,6,1,0,0,0,11,4,3,1,5,1,7,1,6,-1,-1,-1,-3,2,5,5,3,5,1,5,1,1,1,1,570,3
8,5,1,0,0,0,11,5,3,1,5,1,7,1,4,-1,-1,-1,-3,0,5,4,3,4,1,4,1,1,1,0,569,2
9,5,1,0,0,0,11,5,3,1,5,1,7,1,3,-1,-1,-1,-2,0,6,4,4,4,2,4,1,1,1,1,568,3
10,5,1,0,0,0,11,5,3,1,5,1,7,1,2,-1,-1,-1,-1,0,7,4,5,4,3,4,1,1,1,1,567,3
1,17,1,1,1,1,2,3,3,3,6,9,6,6,16,17,20,17,-1,14,-2,14,-5,8,-5,11,1,1,0,0,0,2
1,16,1,1,1,1,1,3,4,3,6,8,6,7,14,17,18,17,0,13,-3,13,-5,8,-5,9,1,1,1,0,-1,2
1,15,1,1,1,1,2,3,4,4,6,8,5,7,14,15,17,15,-1,12,-3,11,-5,7,-4,8,1,1,1,0,-2,2
1,14,1,1,1,1,1,3,3,4,6,8,5,7,12,13,16,14,0,11,-2,10,-5,6,-4,7,1,1,1,0,-3,2
1,13,1,1,1,1,1,4,3,5,6,7,5,6,10,11,14,12,0,9,-2,8,-5,6,-4,7,1,1,0,0,-4,2
1,12,1,1,1,1,1,3,3,5,5,7,5,6,10,10,12,11,0,9,-2,7,-4,5,-4,6,1,1,1,0,-5,2
1,11,1,1,1,1,1,3,3,6,4,7,6,6,9,8,10,11,0,8,-2,5,-3,4,-5,5,1,1,0,0,-6,2
1,10,1,1,1,1,1,3,2,6,4,8,6,7,8,6,10,11,0,7,-1,4,-3,2,-5,3,1,1,0,0,-7,2
1,9,1,1,1,1,1,3,2,5,4,8,5,7,7,6,9,9,0,6,-1,4,-3,1,-4,2,1,1,0,0,-8,2
1,8,1,1,1,1,1,3,2,4,4,7,6,7,6,6,7,9,0,5,-1,4,-3,1,-5,1,1,1,0,0,-9,2
1,7,1,1,1,1,1,3,3,4,3,7,6,6,5,6,5,7,0,4,-2,3,-2,0,-5,1,1,1,0,0,-10,2
1,6,1,1,1,1,1,4,2,4,3,6,7,6,3,4,3,7,0,2,-1,2,-2,0,-6,0,1,1,1,0,-11,2
1,5,1,1,1,1,2,4,2,3,3,6,8,6,3,4,4,9,-1,1,-1,2,-2,-1,-7,-1,1,1,1,0,-12,2
1,4,1,1,1,1,2,5,3,3,2,6,8,6,3,4,4,10,-1,-1,-2,1,-1,-2,-7,-2,1,1,1,0,-13,2
1,5,0,1,1,1,1,1,2,3,1,6,8,7,-1,4,2,10,0,4,-1,2,0,-1,-7,-2,1,1,1,0,-14,1
1,6,0,1,0,1,1,1,2,3,5,1,9,7,-1,5,-1,10,0,5,-1,3,-4,5,-8,-1,1,1,1,0,185,1
1,5,0,1,0,1,1,1,3,3,5,1,9,8,-1,5,-1,12,0,4,-2,2,-4,4,-8,-3,1,1,1,0,384,2
1,4,0,1,0,1,1,1,3,4,5,1,10,8,-1,3,-1,14,0,3,-2,0,-4,3,-9,-4,1,1,1,0,383,2
2,4,0,1,0,1,1,1,4,4,5,1,10,7,-1,3,-1,12,1,3,-2,0,-3,3,-8,-3,1,1,1,1,382,3
3,4,0,1,0,1,1,1,4,3,5,1,11,7,-1,3,-1,12,2,3,-1,1,-2,3,-8,-3,1,1,1,1,381,3
3,3,0,0,0,1,1,1,3,1,5,1,11,7,-1,-1,-1,13,2,2,0,2,-2,2,-8,-4,1,0,1,1,380,2
3,4,0,0,0,1,1,1,3,1,5,1,11,8,-1,-1,-1,13,2,3,0,3,-2,3,-8,-4,1,1,1,1,579,1
